IP位址在中山区要不要查而已；尤其是鱼缸放毒藻已死了好几缸的鱼，前天、大前天到花莲去做庙的祭拜。一年来伤害研发者的所有设备·生灵，何辜…·如果你心爱的狗也接受如此待遇你可以接受吗？每天勤换水清缸让鱼能够活得开心长大，竟然还是进来，我有录影存证，侵入者不敢放太多的毒物，就直接把充氧的打气的管子拿掉形成虹吸原理，让鱼被吸进去卡在里面死亡，我相信这些一年来的'] 1.0 30 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@·qijing你的好了?有人要吗'] 0.97 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['不点赞没关系，但请大家有耐心的看完，谢谢！#史莱姆素材'] 0.387 0 None 0
132 ['回复你的好了?，可不可以不要在威胁我了！#不要在留言了'] 0.893 17 None 0
132 ['回复·rei·222gmail·com你的好了?按赞'] 0.942 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['回复··6969你的好了，不要打那么多我啦！按赞'] 0.812 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['回复你的好了！按赞'] 0.702 26 None 0
132 ['闺你的好了?按赞'] 0.996 26 None 0
132 ['闺你的好了?按赞'] 0.996 26 None 0
132 ['记得关注呀！'] 0.247 46 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@·____·leo你的好了?有人要吗'] 0.959 26 None 0
132 ['回复@·____·leo你的好了?有人要吗'] 0.959 26 None 0
132 ['回复@·____·leo你的好了?有人要吗'] 0.959 26 None 0
132 ['回复@·____·leo你的好了?有人要吗'] 0.959 26 None 0
132 ['记得关注呀！'] 0.247 46 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?，好久没做这个了！有人要吗'] 0.938 19 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['记得关注呀！'] 0.247 46 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?不要威胁我'] 0.991 46 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?，10年?不要威胁我'] 0.98 32 None 0
132 ['回复@·1011你的好了?有人要吗'] 0.946 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复不要威胁我'] 0.72 4 None 0
132 ['你的好了?不要威胁我'] 0.997 46 None 0
132 ['你的好了?不要威胁我'] 0.997 46 None 0
132 ['你的好了?有人要吗'] 0.998 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复这个是我拍的，你的900好了喔?有人要吗'] 0.993 24 None 0
132 ['回复你的好了?，是我妻善逸?有人要吗'] 0.983 46 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复·ljes·ylc·tw5你的好了?有人要吗'] 0.859 46 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['想要刷墙模板的可以找谢谢?#'] 0.976 34 None 0
132 ['回复·_·y67你的好了?有人要吗'] 0.96 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复大家这个刷墙模板，可以找她#'] 0.988 23 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·_·0629你的好了?有人要吗'] 0.936 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?，你要退抖关我什么事？有人要吗'] 0.999 32 None 0
132 ['回复你的好了?，拜托不要威胁我?有人要吗'] 0.985 46 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·_·rabbit你的好了?有人要吗'] 0.951 21 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·_·970423你的好了?，柯市长的一定要先用?有人要吗'] 0.996 29 None 0
132 ['回复@你的好了?，你说的喔！有人要吗'] 0.969 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['要这个的找我闺蜜谢谢?，本人我不在制作这个刷墙模板#要的找我闺蜜'] 0.99 44 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·chen1026你的好了?有人要吗'] 0.993 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复总统您的好了?有人要吗'] 0.999 42 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·wy·yyqx1·920你的好了?有人要吗'] 0.76 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复总裁您的好了?有人要吗'] 0.985 20 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复··kk你的好了?有人要吗'] 0.824 26 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['2粉发福利啰！#闺闺专位'] 0.313 18 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·123456789你的好了?有人要吗'] 0.971 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·7777你的好了?有人要吗'] 0.968 21 None 0
132 ['前三个是我闺?，我也来宣传一下#抖音爸爸还我流量_'] 0.016 18 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你要的素材，有压我的浮水印#女生素材'] 0.361 32 None 0
132 ['回复@你要的素材！'] 0.057 26 None 0
132 ['帮闺闺找CP#剪映'] 0.051 18 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?，要的我明天在用，已下线！有人要吗'] 0.902 32 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·_·0217你的好了?有人要吗'] 0.944 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复·wy·yyqx1·920有人要吗'] 0.067 21 None 0
132 ['回复·wy·yyqx1·920你的好了?有人要吗'] 0.76 26 None 0
132 ['记得关注呀！'] 0.247 46 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?，其它要的人要等喔！有人要吗'] 0.995 37 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['照片是我养的猫，已经去当天使了?我的流量呢_'] 0.667 32 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['你的好了?有人要吗'] 0.998 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['大家我的流量去哪了？#我的流量呢_'] 0.006 21 None 0
132 ['回复你的好了?有人要吗'] 0.991 17 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
132 ['回复@你的好了?有人要吗'] 0.933 26 None 0
